episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration,obstacle_crash_counter
400,1.0,0.20775419730190697,-2.1729349343212294,179.97262708936296,30.0,0.5,[30.0 0.5],0.0,False,True,0.23334121196793484,0,59.99785047027138,1986.488,prepare,0.0,0
400,2.0,0.20775390119056056,-2.1729670099369005,179.9865076096849,-14.962771836737337,3.330387958526007,[-14.962771836737337 3.330387958526007],0.35749139341708275,False,True,0.2333416929150974,0,59.99785047027138,1986.561,in_progress,0.0,0
400,3.0,0.2027286901698273,-2.1754349164483737,-179.4591955935498,2.111476286803608,1.6027200252524005,[2.111476286803608 1.6027200252524005],0.21532879949257347,False,True,0.24171637581293662,0,59.99785047027138,1986.619,in_progress,0.0,0
400,4.0,0.18745505467337958,-2.180296119130689,-178.7752978685682,30.0,3.4556894250105947,[30.0 3.4556894250105947],0.20556895797049532,False,True,0.2671714382943374,1,59.99785047027138,1986.694,in_progress,0.0,0
400,5.0,0.15827027448114075,-2.1969637654568652,-174.71470537223738,-28.0389481407286,3.0049323184821364,[-28.0389481407286 3.0049323184821364],0.1929049937798099,False,True,0.31580793801291024,1,59.99785047027138,1986.761,in_progress,0.0,0
400,6.0,0.12027863671559647,-2.2171968043462487,-170.94041878844544,-25.236512081675073,0.5,[-25.236512081675073 0.5],0.12926965393128917,False,True,0.3791216597616156,1,59.99785047027138,1986.83,in_progress,0.0,0
400,7.0,0.07881560266475726,-2.222141042305161,-170.81348239347722,-16.269927459491157,0.5,[-16.269927459491157 0.5],0.1355439203503147,False,True,0.44822724983569684,1,59.99785047027138,1986.897,in_progress,0.0,0
400,8.0,0.04037625980338211,-2.222451696692113,-172.12054298461854,5.844573164612775,0.5,[5.844573164612775 0.5],0.17443644505816844,False,True,0.5122949928286884,1,59.99785047027138,1986.964,in_progress,0.0,0
400,9.0,0.006379280127360609,-2.2243231862490114,-172.85798985080822,-30.0,0.5,[-30.0 0.5],0.14134677036100138,False,True,0.5690288661876062,1,59.99785047027138,1987.023,in_progress,0.0,0
400,10.0,-0.024290213551077605,-2.225824178082058,-173.33905140112284,-26.532602330403915,0.5,[-26.532602330403915 0.5],0.14186731025198226,False,True,0.6201479942663347,1,59.99785047027138,1987.096,in_progress,0.0,0
400,11.0,-0.062296798888222094,-2.2209620231525093,-175.5100404164292,-23.681249714089585,0.5,[-23.681249714089585 0.5],0.1451732245468892,False,True,0.6834897577537156,1,59.99785047027138,1987.162,in_progress,0.0,0
400,12.0,-0.09587330959593554,-2.212253212781322,-178.2200194256992,14.433569844782653,0.6633047842922035,[14.433569844782653 0.6633047842922035],0.1901844012532445,False,True,0.7394439998867353,1,59.99785047027138,1987.226,in_progress,0.0,0
400,13.0,-0.12912535589356527,-2.2092223876237735,-179.32725544104548,30.0,2.62551108587145,[30.0 2.62551108587145],0.21847928731357988,False,True,0.7948630584473537,2,59.99785047027138,1987.301,in_progress,0.0,0
400,14.0,-0.17692116697139676,-2.2168664067549324,-177.65559130581096,4.636264867077742,1.780287143182398,[4.636264867077742 1.780287143182398],0.24769757937479708,False,True,0.8745331356529926,2,59.99785047027138,1987.37,in_progress,0.0,0
400,15.0,-0.23852240614833048,-2.229407188398374,-175.43071436006565,4.577444469582062,0.5,[4.577444469582062 0.5],0.2044828493165722,False,True,0.9772179178808706,2,59.99785047027138,1987.429,in_progress,0.0,0
400,16.0,-0.28755343531922806,-2.2384584059105768,-174.10023149033165,-7.261254070980446,4.0,[-7.261254070980446 4.0],0.3752262079587762,False,True,1.058905301344488,2,59.99785047027138,1987.494,in_progress,0.0,0
400,17.0,-0.35552330473268307,-2.253360461443917,-172.42083246885056,-18.2780581492246,0.8850129936290101,[-18.2780581492246 0.8850129936290101],0.19392729458295355,False,True,1.172197423152304,2,59.99785047027138,1987.569,in_progress,0.0,0
400,18.0,-0.42853920089669406,-2.2531556611788703,-174.58389099094617,-22.843772804502066,0.5,[-22.843772804502066 0.5],0.18901761100543268,False,True,1.2938948728574797,2,59.99785047027138,1987.63,in_progress,0.0,0
400,19.0,-0.4819508544753686,-2.244852733657737,-177.6729150256106,-12.869383246977808,0.5,[-12.869383246977808 0.5],0.2427015342615916,False,True,1.3829147251372742,3,59.99785047027138,1987.697,in_progress,0.0,0
