episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration,obstacle_crash_counter
80,1.0,0.2077535732317476,-2.1729653721146986,179.98627304091232,30.0,2.6395316939041455,[30.0 2.6395316939041455],0.0,False,True,0.23334224017622904,0,59.99785047027138,231.886,prepare,0.0,0
80,2.0,0.20775390119098688,-2.1729670099369005,179.9865076096849,-19.963209010507335,1.6505794920972476,[-19.963209010507335 1.6505794920972476],0.6313475045617577,False,True,0.2333416929150974,0,59.99785047027138,231.993,in_progress,0.0,0
80,3.0,0.18613299985149606,-2.165999683427236,178.4178734064906,-12.701088287773153,4.0,[-12.701088287773153 4.0],1.458605330987744,False,True,0.2693805531122335,1,59.99785047027138,232.056,in_progress,0.0,0
80,4.0,0.14494852972021735,-2.1509751685075305,175.12504766479677,-0.3609755257226439,1.1247352479270774,[-0.3609755257226439 1.1247352479270774],0.6010837333097002,False,True,0.3380296909379193,1,59.99785047027138,232.122,in_progress,0.0,0
80,5.0,0.09690116473952734,-2.1380160955845953,172.96869198892784,26.99211786730841,0.6973449025417616,[26.99211786730841 0.6973449025417616],0.38812833383435863,False,True,0.41811658565215115,1,59.99785047027138,232.194,in_progress,0.0,0
80,6.0,0.04550362516673731,-2.133887636956372,173.46752320576954,0.1814556885148768,3.317436412142585,[0.1814556885148768 3.317436412142585],1.2845467852568402,False,True,0.5037838386314561,1,59.99785047027138,232.264,in_progress,0.0,0
80,7.0,-0.017133711895511827,-2.1343419885236417,175.1577680856352,26.825293088208575,1.9560991365648068,[26.825293088208575 1.9560991365648068],0.7175807038079673,False,True,0.6081296839029743,1,59.99785047027138,232.33,in_progress,0.0,0
80,8.0,-0.09005801274369624,-2.1356668195640456,176.92221476966867,-15.112630842265533,4.0,[-15.112630842265533 4.0],1.2285207044358555,False,True,0.7296758272713467,1,59.99785047027138,232.395,in_progress,0.0,0
80,9.0,-0.176843720399642,-2.1388296606154484,178.38562258020477,11.99360025971346,4.0,[11.99360025971346 4.0],1.5672173210396017,False,True,0.874326954856194,2,59.99785047027138,232.455,in_progress,0.0,0
80,10.0,-0.26635894337240085,-2.137296124818967,178.6356114043888,-5.4985878865575515,1.1077173546998562,[-5.4985878865575515 1.1077173546998562],0.728697671392433,False,True,1.0235227969031073,2,59.99785047027138,232.522,in_progress,0.0,0
80,11.0,-0.36869317919614997,-2.1304284283755583,178.38173654590148,4.88297500393476,0.7131973247387862,[4.88297500393476 0.7131973247387862],0.6438377776616483,False,True,1.194107167333368,2,59.99785047027138,232.6,in_progress,0.0,0
80,12.0,-0.46782024257387367,-2.1164493246243854,176.01145680850476,-3.4668073677174043,1.7623630728628452,[-3.4668073677174043 1.7623630728628452],0.9866952702496234,False,True,1.3593202121187233,3,59.99785047027138,232.64,in_progress,0.0,0
80,13.0,-0.5139189136072633,-2.1086903991856447,174.94967926309715,-2.6479263045963037,2.732389211604601,[-2.6479263045963037 2.732389211604601],1.275181954884419,False,True,1.4361515044239956,3,59.99785047027138,232.734,in_progress,0.0,0
80,14.0,-0.6574532302464279,-2.0732836066627964,170.4361122744013,-30.0,4.0,[-30.0 4.0],1.248618181295863,False,True,1.6755371877084666,3,59.99785047027138,232.775,in_progress,0.0,0
80,15.0,-0.7249673471873138,-2.052516400842635,168.24035748811127,-30.0,3.2452824046722775,[-30.0 3.2452824046722775],1.0876733834008452,False,True,1.7880921261863352,3,59.99785047027138,232.865,in_progress,0.0,0
80,16.0,-0.8738927148181466,-1.978272051890139,159.6479062946266,-30.0,1.0873490604388332,[-30.0 1.0873490604388332],0.6450609078415652,False,True,2.036407894706426,4,59.99785047027138,232.939,in_progress,0.0,0
80,17.0,-0.9858169600379865,-1.8951101127497838,149.05646923850324,30.0,1.7436198187223302,[30.0 1.7436198187223302],0.7340082485750431,False,True,2.2227939509456367,4,59.99785047027138,232.979,in_progress,0.0,0
