episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration,obstacle_crash_counter
80,1.0,0.09768824311075221,1.044610743943346,131.7709745578353,-21.784847306287045,2.1741385584468835,[-21.784847306287045 2.1741385584468835],0.0,False,True,0.4212902560384993,1,33.2752652951703,217.904,prepare,0.0,0
80,2.0,0.09788475794848175,1.0445381391240887,131.73752397506223,30.0,3.0,[30.0 3.0],1.0,False,True,0.42073080791072553,1,33.2752652951703,217.97,in_progress,0.0,0
80,3.0,0.09192245740446153,1.051544464800807,131.70797167126665,-20.697607239817195,1.793544864312127,[-20.697607239817195 1.793544864312127],1.0,False,True,0.4483613751483174,1,33.2752652951703,218.041,in_progress,0.0,0
80,4.0,0.0815892477215565,1.0654175526524803,131.3188547514441,-10.755780705862207,2.3925220847439235,[-10.755780705862207 2.3925220847439235],1.0,False,True,0.5000868493607268,1,33.2752652951703,218.113,in_progress,0.0,0
80,5.0,0.0641394058182285,1.0940841807576578,129.9192065553489,-30.0,3.0,[-30.0 3.0],1.0,False,True,0.5990593050173503,2,33.2752652951703,218.177,in_progress,0.0,0
80,6.0,0.04741679681207689,1.1382057077800758,126.25568347523222,30.0,2.2932869399058067,[30.0 2.2932869399058067],1.0,False,True,0.730845108038705,2,33.2752652951703,218.247,in_progress,0.0,0
80,7.0,0.03064696628850347,1.1943218324309561,121.58684554104573,9.083813514188265,3.0,[9.083813514188265 3.0],1.0,False,True,0.8893373377489294,2,33.2752652951703,218.307,in_progress,0.0,0
80,8.0,0.0004216136698200895,1.2504746360321337,120.59637684638749,20.810510356571797,2.5952412722042677,[20.810510356571797 2.5952412722042677],1.0,False,True,1.0751876549111983,3,33.2752652951703,218.378,in_progress,0.0,0
80,9.0,-0.053183861787505476,1.3115281563986096,123.97717428736122,6.865439305966277,1.0699335694688705,[6.865439305966277 1.0699335694688705],1.0,False,True,1.3218088924043518,3,33.2752652951703,218.441,in_progress,0.0,0
80,10.0,-0.10852183604807998,1.3624650993964036,128.25871755086072,23.17098623276646,3.0,[23.17098623276646 3.0],1.0,False,True,1.546741984847495,3,33.2752652951703,218.501,in_progress,0.0,0
80,11.0,-0.1799295735927778,1.4160804005684204,133.62339248711325,30.0,2.333623123187293,[30.0 2.333623123187293],1.0,False,True,1.8098239858504932,4,33.2752652951703,218.585,in_progress,0.0,0
80,12.0,-0.2845927166167512,1.4635675251839473,142.88072389605077,6.154604463402059,1.0,[6.154604463402059 1.0],1.0,False,True,2.1256752702456234,4,33.2752652951703,218.651,in_progress,0.0,0
