episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration,obstacle_crash_counter
420,1.0,0.09778861320369624,1.0445848385586565,131.7622840897266,-30.0,3.0,[-30.0 3.0],0.0,False,True,0.42102931560544987,1,33.2752652951703,1729.099,prepare,0.0,0
420,2.0,0.09788475794831453,1.044538139124276,131.73752397506223,-18.642413566765278,1.9868046010840708,[-18.642413566765278 1.9868046010840708],1.0,False,True,0.42073080791072537,1,33.2752652951703,1729.173,in_progress,0.0,0
420,3.0,0.09180034032179255,1.0490534959690139,132.20450572494607,-14.15090908076753,1.1658558625813589,[-14.15090908076753 1.1658558625813589],1.0,False,True,0.4430825712640138,1,33.2752652951703,1729.246,in_progress,0.0,0
420,4.0,0.08254354164360991,1.069927315972559,130.5178169433172,13.486144330417176,1.8494878531759888,[13.486144330417176 1.8494878531759888],1.0,False,True,0.5081574951759669,1,33.2752652951703,1729.316,in_progress,0.0,0
420,5.0,0.053601976078255564,1.1016765365451378,130.89407610176158,-30.0,1.0,[-30.0 1.0],1.0,False,True,0.6372646062103723,2,33.2752652951703,1729.383,in_progress,0.0,0
420,6.0,0.02493628497969891,1.13891699478187,130.36567223774853,-5.549225338926188,1.326540550895435,[-5.549225338926188 1.326540550895435],1.0,False,True,0.7779950957071233,2,33.2752652951703,1729.441,in_progress,0.0,0
420,7.0,0.0005355969063413624,1.185264814048443,127.68686334400145,2.823365304294512,1.4106381851625516,[2.823365304294512 1.4106381851625516],1.0,False,True,0.9302848738599268,2,33.2752652951703,1729.516,in_progress,0.0,0
420,8.0,-0.03926413378921414,1.246541266442682,126.2682970346229,-7.694980772262959,2.6605251047318577,[-7.694980772262959 2.6605251047318577],1.0,False,True,1.1469112493208418,3,33.2752652951703,1729.568,in_progress,0.0,0
420,9.0,-0.07638919980930593,1.3084766718668626,124.70832614953734,1.14153425237307,1.0,[1.14153425237307 1.0],1.0,False,True,1.361377839960167,3,33.2752652951703,1729.641,in_progress,0.0,0
420,10.0,-0.12078595579721266,1.3841667799830777,122.91299352021025,30.0,1.6727254233341926,[30.0 1.6727254233341926],1.0,False,True,1.619948155372478,3,33.2752652951703,1729.699,in_progress,0.0,0
420,11.0,-0.15973203528184238,1.4419233197876231,123.19322857264723,30.0,2.9260523036625052,[30.0 2.9260523036625052],1.0,False,True,1.82739179187026,4,33.2752652951703,1729.767,in_progress,0.0,0
420,12.0,-0.2224743453583865,1.504658205615658,127.2439097527782,30.0,1.9383983693041025,[30.0 1.9383983693041025],1.0,False,True,2.093597004529028,4,33.2752652951703,1729.85,in_progress,0.0,0
