episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration,obstacle_crash_counter
280,1.0,0.20775375344696678,-2.1729523413423895,179.98162676826144,-30.0,1.7660863758278524,[-30.0 1.7660863758278524],0.0,False,True,0.23334194492080482,0,59.99785047027138,1295.987,prepare,0.0,0
280,2.0,0.20775390119072043,-2.1729670099369005,179.9865076096849,21.23896440730278,2.4114587299732397,[21.23896440730278 2.4114587299732397],0.25872926910426003,False,True,0.23334169291509746,0,59.99785047027138,1296.052,in_progress,0.0,0
280,3.0,0.20124814644586161,-2.1736103699492855,-179.9559228272324,15.182774898747724,0.5,[15.182774898747724 0.5],0.25784535410052184,False,True,0.2441847531427541,0,59.99785047027138,1296.111,in_progress,0.0,0
280,4.0,0.18596517379109093,-2.1792043133734595,-178.91581910311842,-14.396365724222413,3.475937374350868,[-14.396365724222413 3.475937374350868],0.3004675927741361,False,True,0.2696550905170757,1,59.99785047027138,1296.179,in_progress,0.0,0
280,5.0,0.155515513970759,-2.1870589563339546,-177.2848271814707,-10.597727175464758,1.3640992513843497,[-10.597727175464758 1.3640992513843497],0.23202505902075227,False,True,0.3204032574496879,1,59.99785047027138,1296.247,in_progress,0.0,0
280,6.0,0.11498209906192167,-2.1827461187440536,-178.27713480554903,-23.298888993995405,0.5,[-23.298888993995405 0.5],0.1957502239728011,False,True,0.38796306014737725,1,59.99785047027138,1296.314,in_progress,0.0,0
280,7.0,0.07387447877723191,-2.169442552159238,178.3066998983557,29.78521570841066,1.0978276457576754,[29.78521570841066 1.0978276457576754],0.2045511157356808,False,True,0.4564834348520826,1,59.99785047027138,1296.38,in_progress,0.0,0
280,8.0,0.029854409978709973,-2.162386854859048,177.01358563654406,-15.19923607513116,0.5,[-15.19923607513116 0.5],0.26734979844956974,False,True,0.529841063189336,1,59.99785047027138,1296.449,in_progress,0.0,0
280,9.0,-0.016057820605716408,-2.157330289905702,176.42161223750642,-24.5140440806938,0.5,[-24.5140440806938 0.5],0.2233607554352542,False,True,0.6063591797574712,1,59.99785047027138,1296.517,in_progress,0.0,0
280,10.0,-0.05335728438282329,-2.1414582091697003,173.21290282398712,11.875972221726421,3.7987638374234494,[11.875972221726421 3.7987638374234494],0.3678834172580668,False,True,0.6685114877326142,1,59.99785047027138,1296.577,in_progress,0.0,0
